,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,Class
76,-1.5,1.3,1.7,4.2,2.4,3.2,3.2,1.4,3.8,2.7,2.2,0.2,2.6,3.4,1.9,2.5,3.3,1.8,1.0,1.4,0.4,-0.8,0.9,0.3,-0.1,1.0,1.2,-2.0,-0.5,0.2,-0.3,1.2,0.8,1.3,0.5,0.6,0.4,0.2,1.9,-0.3,0.0
77,-0.6,0.7,-1.1,-0.2,0.1,0.3,2.5,1.0,1.0,2.2,2.5,4.6,3.0,6.0,4.6,3.5,3.8,2.0,3.1,2.2,-1.1,-0.9,-0.3,0.1,-0.3,0.9,0.8,0.7,0.6,1.3,0.2,-1.1,0.2,0.4,0.9,0.8,-0.1,-0.1,0.6,0.1,1.0
78,-0.3,-0.4,1.4,0.4,-0.6,0.8,1.5,-1.7,1.3,0.2,2.5,3.5,5.1,6.1,5.6,4.1,3.7,3.0,2.0,1.8,0.1,-0.9,0.3,0.4,0.9,-0.2,-1.3,0.1,-0.6,-1.1,-0.8,-0.8,-0.2,0.3,-0.9,-1.8,-0.4,-2.1,0.5,-0.3,1.0
79,-0.5,1.7,1.8,1.5,1.6,2.5,2.3,3.7,4.8,4.9,4.6,4.1,0.5,0.8,0.5,-0.5,0.0,1.3,0.9,0.2,1.0,-0.6,2.1,0.0,0.4,-1.3,0.6,-0.5,1.6,-2.1,-0.9,-0.1,1.1,0.2,-0.9,1.0,-0.4,-0.8,1.0,-0.5,1.0
80,-0.7,-0.7,1.3,1.6,1.5,1.8,4.5,5.2,4.9,4.4,2.8,2.1,1.3,3.0,1.1,-0.2,-0.2,-1.2,-0.1,-0.4,0.3,-0.2,1.4,-0.1,1.7,-1.0,-0.7,0.9,2.3,0.9,-1.1,-0.4,1.5,0.4,0.8,-1.6,0.5,-1.2,1.5,-1.5,1.0
81,0.0,1.1,0.3,2.8,0.4,1.0,4.7,2.9,4.9,5.0,4.9,3.4,1.6,0.9,0.6,1.0,0.4,-0.7,0.3,1.6,-0.5,-0.4,-1.3,0.9,0.6,-0.5,-2.0,0.4,-1.1,0.3,0.0,0.8,1.5,-0.3,0.3,-0.2,-0.9,-0.3,-0.1,-0.6,1.0
82,-0.3,0.9,1.2,0.3,1.1,2.0,3.6,2.0,4.2,2.7,3.3,2.0,1.9,0.8,1.6,2.1,2.2,0.6,0.2,-0.2,-1.5,-0.6,-1.1,-0.8,-2.5,-1.2,1.6,-1.1,-0.6,-0.7,-1.9,-1.2,-0.2,-0.3,-0.4,0.8,0.4,0.7,-1.1,0.9,1.0
83,-2.5,1.3,1.3,-1.5,2.8,1.6,4.5,4.1,2.3,1.0,-0.2,2.9,3.8,1.7,3.0,2.9,1.9,1.4,2.4,0.2,0.9,0.2,-0.3,-0.1,0.4,-0.9,-0.9,-1.3,0.1,0.1,0.4,-1.7,0.6,-1.0,-0.1,-0.5,0.8,0.1,-0.1,-1.2,0.0
84,0.3,2.0,1.2,3.1,2.8,3.4,4.7,4.9,5.1,2.3,1.9,1.8,-0.4,0.2,-0.6,2.2,0.0,1.6,0.5,-0.9,1.6,-0.8,0.2,0.8,-1.0,0.1,0.4,0.0,0.4,1.8,0.8,0.0,0.8,-0.2,0.1,-0.3,0.2,0.5,-1.6,0.0,1.0
85,-0.1,0.0,-0.2,-0.8,-2.6,-0.6,3.2,1.9,5.8,3.5,5.7,4.9,6.1,4.0,2.9,0.3,0.5,-0.1,0.9,0.0,-1.6,-2.5,-0.4,-0.6,-1.7,-0.2,0.0,1.3,0.4,-0.2,1.1,-0.4,-0.2,0.9,0.9,0.3,0.7,2.5,1.5,-1.1,1.0
86,0.5,0.3,0.6,0.6,1.9,0.5,3.1,4.1,5.0,3.3,4.7,4.2,3.9,2.0,1.4,1.0,0.7,-1.3,-1.8,-0.1,-0.5,-1.7,-0.2,-1.4,0.3,-0.2,-0.4,1.6,-0.8,1.2,-0.5,2.1,0.6,1.3,1.9,0.1,-1.3,-2.6,0.2,-1.7,1.0
87,-1.4,1.0,-0.3,-0.3,2.2,0.1,1.3,3.6,2.9,3.5,4.9,5.7,3.7,3.3,1.8,3.5,1.0,0.6,-0.8,-1.5,-2.0,-0.1,-0.5,0.1,-0.1,0.4,0.3,2.1,0.1,0.4,-0.5,1.9,-0.2,1.7,0.9,0.6,-1.6,-0.2,0.2,0.5,1.0
88,0.3,0.9,1.0,4.1,5.7,5.4,5.0,3.8,5.1,3.5,3.7,-0.3,1.8,1.8,1.8,0.3,-0.6,0.8,0.1,1.0,-0.6,-1.0,0.1,0.4,0.4,0.8,-1.9,-1.4,0.9,0.9,-0.5,1.5,0.6,-0.4,-0.5,0.8,2.0,2.6,0.8,-0.3,1.0
89,-1.8,1.5,0.4,2.8,2.4,2.9,2.7,3.0,4.1,2.2,3.1,3.8,2.0,3.6,2.3,4.2,1.6,3.1,-0.9,-0.6,2.0,1.1,0.7,0.9,0.8,-0.2,2.7,0.4,-0.1,-0.9,1.2,0.4,1.1,1.7,2.0,0.8,0.3,-0.1,-0.7,0.3,0.0
90,0.0,0.1,2.3,1.3,2.4,1.4,4.1,3.8,4.2,3.9,4.6,3.2,1.5,1.7,0.7,1.0,-0.3,0.0,0.0,0.3,1.2,1.1,1.4,-0.8,-0.6,-0.1,-0.1,-0.8,-0.1,-0.7,-2.1,1.0,1.3,-0.7,-0.6,2.1,0.2,-1.2,2.2,-1.2,1.0
91,0.2,0.3,0.1,0.7,0.9,-0.1,1.4,2.2,2.4,3.5,6.3,5.8,4.6,4.4,4.0,2.1,-0.4,0.8,0.4,0.8,0.1,0.0,-0.2,-1.2,1.5,-0.8,-0.5,0.7,0.5,1.7,1.1,-1.2,0.4,0.5,1.6,-0.8,-0.7,0.7,-1.9,0.8,1.0
92,0.2,1.0,-0.2,-0.9,-1.1,0.3,0.9,2.0,-0.6,1.9,1.9,2.8,4.0,6.7,4.8,4.0,5.2,3.0,1.2,1.1,0.1,0.0,-0.9,2.0,0.6,-0.5,-0.2,1.9,-0.1,-0.2,-0.9,-0.1,1.0,1.2,0.3,1.0,-0.2,0.2,-0.9,-0.1,1.0
93,0.0,0.2,0.1,0.4,-2.1,1.1,1.8,3.1,3.4,3.5,5.7,5.3,5.3,5.1,1.8,1.7,0.2,1.3,1.2,-0.5,-0.7,-0.6,-0.7,0.1,0.4,-0.7,0.5,0.1,1.5,0.4,0.4,1.0,0.6,0.1,0.9,-0.2,1.0,0.9,-0.3,0.7,1.0
94,1.2,0.0,-1.3,0.1,0.6,0.5,0.2,0.9,-1.6,1.9,3.4,3.6,3.7,5.2,5.6,4.1,3.0,3.0,1.5,0.8,-1.0,0.7,0.1,0.6,-0.8,-2.2,-0.2,-1.2,1.0,1.0,0.1,0.6,0.0,0.1,0.1,-1.3,-1.6,-0.5,-0.8,0.7,1.0
95,1.5,1.7,-0.4,1.0,2.5,0.6,1.1,3.3,1.9,1.7,2.7,1.4,2.9,2.2,2.1,3.4,3.7,3.3,2.4,1.1,-2.4,-0.1,-1.1,-0.5,-0.6,0.8,0.9,-0.3,2.0,0.6,1.2,1.8,-1.3,0.6,-0.5,-0.9,0.1,-0.3,-2.2,0.0,0.0
96,0.1,0.2,-0.4,-0.7,-1.2,-1.7,-0.9,-2.2,-1.9,1.0,2.8,1.6,4.0,4.3,7.2,6.1,2.3,1.3,4.0,0.8,-0.3,0.4,1.1,-1.6,1.6,0.5,-0.9,-1.0,1.3,1.5,-0.2,0.1,-0.6,1.2,-1.1,-0.4,-0.1,-0.1,1.6,-0.6,1.0
97,-0.4,-0.4,1.9,2.2,3.7,2.6,5.3,4.3,3.3,4.5,3.5,2.1,3.3,0.2,-2.0,-0.6,-1.5,1.4,-1.2,-0.8,-1.7,-0.6,0.4,-0.2,1.1,0.6,-0.2,0.1,0.6,-0.7,1.0,0.2,0.1,-0.6,1.3,1.8,-1.2,-0.5,0.0,-1.7,1.0
98,-1.1,-0.7,2.8,0.2,4.2,3.6,4.2,3.9,4.4,2.2,5.2,3.2,3.5,0.7,2.5,-0.3,0.7,-0.8,0.3,2.1,-1.6,0.1,-0.8,0.4,0.1,-0.8,0.8,0.9,-0.2,-0.3,1.7,-1.1,0.2,-0.6,0.0,-0.4,-1.1,-1.2,0.5,-0.5,1.0
99,-0.3,0.8,0.2,-0.6,-2.1,0.8,0.6,1.9,4.0,5.4,3.1,4.2,3.0,2.3,3.1,1.9,1.3,2.1,-0.2,-0.9,-0.3,0.0,-0.6,-0.9,-0.5,-1.0,0.9,0.0,-0.1,0.1,0.3,-0.1,-1.3,0.5,1.2,1.0,-0.4,0.2,0.8,0.2,1.0
100,-1.2,2.3,0.9,0.2,-1.2,2.2,-1.7,-0.3,1.1,1.6,2.5,2.4,2.7,4.8,4.3,4.3,4.0,3.1,-0.2,0.7,-0.4,-0.9,-1.2,-0.9,-2.8,-1.0,-0.2,-0.5,0.5,1.7,-0.6,1.8,-0.1,-1.5,0.5,-0.2,1.3,-1.8,-0.3,1.2,1.0
101,0.0,0.1,-0.4,1.9,2.8,4.2,4.8,6.1,3.8,5.0,4.1,2.4,0.2,0.9,0.8,1.8,-2.3,-1.0,0.4,0.8,1.3,-1.7,-0.3,-0.7,-0.1,-0.7,0.4,-0.1,-0.7,0.3,1.3,1.2,0.7,1.2,0.8,-1.4,2.4,-1.5,-1.1,0.1,1.0
102,-0.1,-0.7,1.6,2.9,3.1,4.0,6.2,4.6,4.0,2.4,2.0,0.1,-0.3,1.9,-0.4,-1.2,0.6,-1.0,-1.0,0.3,-0.1,-1.9,-1.2,-0.5,-0.1,-1.3,-1.2,-0.8,1.7,-0.8,0.1,1.0,0.6,1.0,1.4,-0.5,-1.0,-0.7,0.9,0.3,1.0
103,0.4,1.1,0.7,-0.2,1.2,1.2,3.2,4.1,3.8,3.0,5.9,3.9,3.4,2.0,1.5,0.1,-0.3,0.3,0.6,0.8,0.8,-1.4,0.1,-1.9,0.8,-0.7,0.5,-1.9,-0.9,-0.1,0.0,-1.5,0.2,-0.4,1.3,0.9,0.3,-1.2,-1.6,0.8,1.0
104,1.8,2.5,1.2,2.2,1.1,4.4,6.3,5.3,2.1,6.0,3.3,0.9,2.3,1.5,0.7,-0.4,1.0,-1.6,-0.9,-0.5,-0.3,0.2,-1.0,1.6,2.1,0.3,-0.4,-1.0,2.1,2.3,-0.5,-1.7,-0.4,-0.2,0.1,1.3,0.1,-0.2,0.5,1.0,1.0
105,-0.4,0.1,0.4,0.6,3.4,2.9,1.8,2.9,2.3,2.7,3.9,0.1,2.0,2.1,4.2,2.2,1.4,0.7,1.0,1.4,-1.0,-0.7,0.2,-1.7,-1.3,0.9,0.6,2.8,0.2,-1.2,-0.3,0.0,2.4,0.5,-0.2,-0.7,0.0,0.2,0.0,0.0,0.0
106,-0.7,0.8,0.3,0.2,0.9,2.9,2.2,3.0,2.6,4.4,6.3,5.7,4.1,4.3,1.9,0.8,0.7,-0.1,0.5,1.8,-0.7,-1.0,0.2,-0.9,1.1,-0.3,-0.6,-0.9,1.9,2.0,1.0,0.0,0.4,0.2,-0.1,-0.7,2.4,0.1,-0.3,-0.5,1.0
107,0.4,-1.6,1.9,-1.7,-0.2,0.2,1.4,1.1,3.4,2.4,5.8,4.7,3.3,2.9,1.1,1.2,1.6,0.0,-0.6,0.2,-0.5,0.1,2.4,-2.2,-1.5,-1.5,0.5,-0.7,-0.4,0.2,0.8,1.3,0.8,-0.8,0.4,1.7,0.8,-0.1,0.4,-0.6,1.0
108,0.1,0.3,1.3,-0.7,-0.6,1.2,1.3,1.6,0.5,2.2,3.8,3.8,3.8,4.6,4.5,3.1,2.7,1.1,1.1,0.5,1.5,0.7,0.0,1.1,-1.0,1.2,0.8,1.6,-0.6,0.3,-0.2,-0.2,0.2,-0.2,-0.8,0.1,0.0,-0.4,1.0,-0.6,1.0
109,0.0,-0.6,1.1,0.8,0.4,-0.3,1.8,1.2,0.3,0.6,2.2,2.6,5.2,5.7,6.7,5.1,5.1,3.5,2.6,2.5,0.7,-0.7,-0.8,-0.3,-1.5,0.6,0.2,0.3,-1.0,2.3,1.8,-0.6,1.0,1.1,-0.4,0.1,-1.2,-0.2,0.4,0.5,0.0
110,1.7,0.6,2.1,2.6,2.3,4.1,2.8,4.4,4.8,3.1,3.3,2.4,0.6,-1.6,0.7,2.1,0.6,0.0,-1.1,-1.5,0.0,0.7,-1.0,-0.2,0.5,-0.7,-0.4,-0.1,0.1,-0.4,0.3,1.4,-1.8,-0.5,0.4,-0.9,-0.5,-1.7,-0.5,-0.8,1.0
111,-1.0,-0.5,-0.8,1.0,-0.5,1.7,-0.1,3.2,4.7,3.7,4.7,2.5,5.9,1.7,2.8,2.2,-0.3,0.5,0.5,0.3,-0.3,0.5,-0.5,-0.9,-0.2,0.5,0.2,-0.9,-0.1,1.1,-0.2,0.6,1.3,2.2,-1.3,1.1,0.0,1.2,-0.7,0.6,1.0
112,0.4,0.7,-1.4,2.2,-1.7,0.4,1.7,2.3,3.9,1.7,5.8,3.9,3.5,2.3,2.5,1.4,0.9,0.6,1.0,-0.6,0.4,1.8,-1.1,-0.1,0.1,0.6,0.1,-1.0,1.0,0.0,0.8,-0.4,-0.2,0.6,-0.1,2.2,-0.5,0.1,-0.4,-1.0,1.0
113,-0.7,0.0,0.6,0.7,2.2,0.5,0.8,1.0,1.7,3.1,2.3,4.6,4.0,4.0,3.8,4.6,2.5,3.1,2.0,2.7,0.4,-0.7,-0.3,-0.5,-0.3,-1.3,-2.0,0.0,-0.1,0.1,-0.9,-1.2,-0.8,1.6,1.4,-0.3,-0.5,-0.3,0.4,-1.3,1.0
114,-1.8,-0.3,-1.5,0.0,0.5,2.0,2.3,3.0,3.9,3.5,6.2,7.2,3.4,4.8,2.7,0.8,-0.3,0.3,0.5,0.1,-0.6,0.4,0.0,-0.8,-0.7,-0.7,-0.1,-1.1,-0.9,0.8,-0.9,-0.9,-1.0,0.6,-1.5,0.7,-1.2,-1.2,-0.4,0.2,1.0
115,-1.1,0.5,1.1,0.7,0.5,1.8,2.5,2.1,0.8,-0.8,1.8,1.9,2.9,2.7,4.0,2.0,2.5,3.4,2.2,0.5,0.3,0.0,-1.7,-0.1,0.8,0.1,0.4,0.7,0.4,0.1,-1.7,0.3,0.1,-0.3,-0.2,1.1,-2.4,-0.4,-1.9,-0.8,0.0
116,0.2,0.7,-1.9,2.0,-0.1,-0.9,1.4,2.9,4.0,4.3,6.3,3.8,4.5,2.4,3.2,0.9,-1.2,-0.9,0.1,-1.0,-0.5,1.7,1.0,2.0,-0.3,0.9,0.0,-0.1,-0.5,0.8,0.2,-0.4,0.0,-0.3,-0.6,0.6,0.7,1.0,0.3,1.2,1.0
117,0.5,-0.6,-1.0,0.3,0.7,-0.5,-0.8,0.5,2.5,1.7,2.8,1.5,3.2,4.4,6.1,5.6,4.6,3.4,2.2,1.8,1.4,0.0,-0.6,0.2,-0.7,-0.5,-0.2,-0.1,0.9,0.9,-0.4,-1.9,1.5,0.5,0.5,0.4,1.6,0.8,-0.5,0.2,1.0
118,-1.2,1.9,2.2,2.9,1.9,5.4,7.5,3.7,3.5,2.0,1.6,1.2,-1.1,2.3,0.3,1.4,1.5,1.6,0.5,0.7,0.1,0.1,-0.4,-1.1,0.8,1.1,1.6,0.3,-0.4,-0.6,-0.7,-1.9,1.5,0.0,0.3,0.9,-0.6,0.8,0.2,0.5,0.0
119,0.4,2.3,0.8,2.2,1.0,1.7,1.3,4.2,3.3,4.8,4.7,1.6,1.2,2.5,1.5,-0.6,1.6,1.7,-0.4,-1.0,-1.9,0.8,0.8,0.3,-1.0,-1.1,0.0,1.6,0.3,-0.9,-0.7,-1.3,1.0,0.1,0.7,2.1,0.0,-1.2,1.2,1.3,1.0
120,-0.2,-0.5,1.4,0.9,2.3,2.8,3.4,4.2,0.5,3.6,0.7,0.6,0.5,3.8,4.3,4.6,1.1,2.3,1.8,0.1,-0.3,1.9,1.6,-0.2,-0.2,-0.5,-0.6,-0.5,-0.6,1.1,0.3,-0.1,-0.8,0.6,-1.0,0.8,0.8,1.8,-0.1,0.4,0.0
121,-0.8,0.8,3.8,2.7,3.6,5.7,6.3,5.5,4.2,2.8,0.4,1.6,-1.2,-0.4,0.1,-1.2,0.3,0.9,-1.0,-2.3,-0.1,-0.6,0.3,-1.5,2.2,0.9,-1.2,-0.3,-0.9,-0.2,0.0,-0.3,1.0,-0.6,-0.6,-0.7,1.9,0.2,0.0,-0.7,0.0
122,-1.3,0.1,-0.5,-0.7,-0.8,-0.9,0.4,2.1,1.2,2.9,4.3,3.6,4.3,3.8,4.4,3.6,1.5,0.6,0.3,1.8,-0.2,-1.3,0.9,0.1,2.4,1.4,0.8,0.2,1.2,-1.0,-0.7,0.9,0.7,-0.1,0.3,0.5,-0.9,-0.1,2.0,-0.6,1.0
123,-0.1,0.0,1.5,2.6,2.4,3.1,1.5,3.6,0.8,2.7,1.4,0.5,1.9,0.0,1.1,2.6,1.2,1.4,1.3,3.3,0.9,-0.5,0.3,-0.3,0.1,-0.2,-0.4,0.0,-0.6,0.2,-1.7,1.6,-0.3,-1.7,0.9,-2.5,0.4,-1.1,-1.6,1.8,0.0
124,1.7,-1.0,0.2,0.9,-0.2,1.0,2.2,4.3,4.0,5.0,6.6,4.1,3.2,2.6,2.8,2.5,0.1,-0.2,-0.3,-0.6,1.2,-0.3,-1.3,-0.3,-0.4,0.8,-1.6,-0.1,0.3,0.0,0.1,2.0,0.1,-0.8,1.5,-1.6,-0.2,-1.2,-2.6,0.6,1.0
125,-0.8,0.5,1.0,3.5,1.9,5.3,3.2,4.0,3.3,2.4,3.2,0.5,0.9,0.3,1.5,0.4,0.4,-0.7,-0.7,0.6,-0.2,-0.1,-1.9,0.3,0.7,-1.7,2.1,1.9,0.9,0.7,-0.4,0.3,-0.1,0.3,0.3,0.1,0.8,-0.8,-0.7,-1.8,0.0
126,0.6,1.5,0.4,1.5,2.2,1.5,3.0,0.5,2.9,1.2,1.6,2.9,2.4,2.6,6.0,4.9,2.4,2.4,1.2,1.7,-1.6,1.0,0.6,0.2,0.2,0.0,1.2,0.3,-0.9,-1.1,-0.8,0.2,-1.2,-1.0,2.4,-1.2,0.1,-0.9,-0.8,1.0,0.0
127,-0.3,1.1,1.0,0.7,3.0,5.1,4.4,4.3,2.3,2.1,1.1,1.2,2.4,0.4,0.8,2.0,1.1,2.2,0.1,1.5,-0.8,0.6,0.5,2.4,-0.9,-1.0,0.6,0.7,-0.3,1.3,-0.2,0.4,-0.3,0.6,1.6,1.1,0.4,-0.2,0.8,-1.9,0.0
128,1.7,1.2,0.3,0.2,-0.8,2.1,3.6,2.1,3.4,3.3,6.2,4.7,2.4,3.1,0.3,2.6,-1.1,-1.2,1.3,-1.4,0.4,-1.6,-0.6,0.5,1.2,0.5,-2.3,-0.5,2.3,-0.4,0.8,0.2,-0.5,1.0,0.7,1.2,-0.2,0.0,-0.5,0.5,1.0
129,-0.7,0.9,2.8,3.3,5.6,4.2,5.8,4.2,3.4,3.1,3.0,2.5,1.9,0.6,1.7,1.2,0.7,0.1,-1.0,-1.5,0.3,-0.5,-0.2,0.2,-0.4,-0.4,0.3,-0.8,0.7,1.9,-0.6,0.1,1.0,1.0,0.8,-0.8,-1.0,-0.6,0.5,1.6,0.0
130,-0.6,-0.6,0.6,1.2,0.7,0.2,3.7,2.4,3.3,3.4,3.7,4.4,5.8,5.1,2.6,2.6,-0.4,2.0,0.1,1.0,0.2,-0.5,0.6,0.0,0.0,0.6,-0.5,0.3,1.0,-0.8,-0.2,-2.0,0.0,0.1,-0.6,-0.2,-2.2,-1.2,-2.2,-0.8,1.0
131,2.6,0.1,-0.5,-0.5,-0.4,-0.1,0.7,1.7,3.2,3.3,2.1,2.2,3.6,5.3,4.0,2.9,1.6,1.4,1.7,0.2,-0.3,-0.2,1.1,2.3,-0.3,-0.1,0.0,-0.5,0.7,1.1,-1.4,-1.0,0.7,0.1,-2.6,0.0,-0.8,0.8,1.5,-0.1,1.0
132,-1.2,0.8,0.5,-0.6,0.8,0.4,3.9,4.4,5.0,6.1,6.2,3.8,2.8,2.5,3.4,0.0,1.1,1.4,0.6,1.2,-1.6,0.5,-0.9,-1.0,2.8,0.9,-1.3,0.4,-2.3,1.8,0.3,1.3,-0.4,0.7,-2.3,0.5,-1.6,1.5,0.4,0.4,1.0
133,-0.2,2.6,0.0,0.8,2.5,2.9,3.0,4.8,4.0,4.2,5.4,5.1,1.6,3.7,0.5,2.4,-0.7,-0.3,0.7,0.7,-0.4,0.2,-1.1,0.8,1.5,-1.1,0.3,0.2,-0.3,-1.1,1.3,-0.2,1.2,-1.2,0.6,1.0,-1.3,-0.1,1.6,-0.2,1.0
134,-0.4,-0.7,-0.1,0.2,-0.9,-0.5,1.2,-0.2,1.5,1.2,3.2,3.0,5.2,4.9,3.1,4.8,3.6,4.6,0.6,0.3,-0.3,1.9,0.6,0.7,0.5,-0.2,0.7,0.2,0.0,0.2,1.3,2.5,-1.1,-0.3,-0.2,0.5,0.5,-0.6,-0.2,-0.5,1.0
135,1.1,0.3,-1.0,-0.8,-0.2,0.1,0.9,1.3,0.5,0.7,3.5,4.5,2.2,5.6,4.2,3.7,4.1,3.7,1.5,0.6,1.6,-0.1,0.3,1.0,-0.9,0.1,-0.5,-0.4,-1.6,-1.1,0.1,-1.2,-0.5,-2.2,1.6,2.0,0.8,-0.3,-0.5,-0.4,1.0
136,1.5,0.0,2.4,2.8,2.8,3.8,6.5,4.6,5.2,1.9,1.2,1.5,0.4,1.0,-0.4,-1.0,-0.3,-1.1,-1.0,-0.7,1.2,-1.6,-0.3,-1.8,1.3,-0.4,-0.2,-0.2,-2.3,-1.4,1.4,-0.9,-2.1,-0.2,1.7,0.0,-0.2,-0.4,0.4,-1.7,1.0
137,-1.1,0.4,1.4,1.8,4.0,5.7,5.8,6.8,3.3,2.7,2.5,1.4,1.5,0.3,-2.0,0.4,-1.2,-0.5,-0.2,1.6,-1.3,-0.1,-0.1,1.6,1.8,0.9,-0.3,0.8,-0.1,1.2,1.3,-0.4,-0.2,0.4,-0.1,1.5,-1.1,-0.8,0.7,0.2,1.0
138,0.0,0.4,0.5,2.5,1.7,3.2,1.8,3.8,4.1,4.8,3.9,3.5,3.4,3.4,-0.7,-0.3,-1.2,0.2,1.2,1.1,-1.4,-1.4,0.1,-0.9,-0.1,-0.2,-0.2,-0.6,-0.6,-0.3,0.6,-2.4,0.4,0.6,1.3,-0.1,0.4,0.3,-1.0,0.0,1.0
139,0.7,1.2,1.2,2.7,3.7,3.7,2.9,4.2,3.0,4.6,1.9,2.8,1.1,1.8,-1.0,-0.1,0.4,0.4,0.2,-0.4,-1.2,0.3,1.2,0.7,-0.1,0.1,1.4,-1.0,0.6,0.9,-0.9,0.3,1.2,-1.1,1.5,0.7,0.8,-0.4,2.5,-0.4,1.0
140,-0.3,0.2,0.6,-0.4,1.8,1.5,4.0,2.7,5.1,6.4,5.5,4.2,4.3,3.8,2.6,0.4,-0.4,-0.8,-1.3,0.6,-0.3,-0.4,-0.6,-0.5,-0.8,0.0,-0.7,1.3,-1.5,-1.1,-0.1,2.3,0.2,0.0,-0.2,-0.4,0.1,0.4,-0.6,-1.0,1.0
141,-1.2,1.2,1.4,1.0,2.1,4.5,4.4,5.7,3.9,4.7,3.4,2.4,0.9,1.1,0.7,-1.1,0.3,-1.3,0.4,-0.2,0.1,-0.2,-1.4,0.7,-1.5,1.7,0.2,0.6,1.0,-0.4,1.7,0.7,-1.4,-0.7,0.6,-0.3,-0.2,0.4,-1.0,2.3,1.0
142,-0.2,2.7,-1.7,0.5,1.6,0.4,0.8,1.2,2.3,6.2,4.6,5.9,1.8,4.8,2.9,4.5,2.9,-0.3,0.9,1.2,0.1,-1.0,0.5,-1.8,2.1,-0.6,-1.3,0.4,-0.8,-0.3,-0.3,0.5,0.0,-0.7,0.7,0.8,-0.2,-1.7,0.9,-0.3,1.0
143,1.6,2.0,-0.5,1.7,1.9,1.5,2.2,4.9,4.1,4.3,2.4,2.8,2.2,2.4,-1.2,1.6,0.4,0.1,-0.8,-0.3,-0.7,0.0,1.5,-0.5,0.2,0.7,-0.1,-0.7,0.0,-1.6,-0.8,0.5,0.1,-0.3,-1.1,1.5,-1.8,-0.7,0.6,0.2,1.0
144,-0.8,-1.5,-0.4,0.9,0.7,0.1,1.2,0.5,3.1,3.4,6.4,4.2,2.9,3.8,2.4,0.5,-0.2,0.4,0.6,-0.9,-1.0,0.1,1.5,0.1,0.1,0.0,-0.4,2.0,0.7,0.2,-1.1,-0.3,0.4,0.7,1.3,1.0,-0.7,0.4,-1.6,-0.2,1.0
145,0.5,0.7,0.8,2.7,2.0,2.6,3.5,0.9,0.7,2.3,2.3,3.6,2.3,3.6,2.2,1.9,2.9,0.9,1.4,-0.2,1.3,0.2,-1.6,-0.1,-0.9,0.2,0.2,0.6,-1.1,-0.1,-1.2,0.7,0.4,-0.8,-0.5,0.6,-0.5,0.1,0.2,0.1,0.0
146,-1.5,1.4,1.7,3.3,4.4,3.9,5.9,5.4,5.5,2.3,2.1,1.5,-0.4,1.5,-1.3,-0.6,0.1,-1.4,-1.3,-0.1,-0.3,0.3,-0.8,-1.2,-0.3,0.4,0.7,-1.4,-0.8,-0.4,-1.1,0.2,0.8,1.1,0.4,-0.1,0.4,-1.1,-0.8,-1.0,1.0
147,0.5,1.0,-0.4,0.1,1.9,1.4,1.8,3.9,1.4,2.1,2.6,2.9,2.4,0.7,2.7,2.6,2.1,0.5,2.9,-1.2,-0.3,0.3,1.0,-0.5,0.0,-1.2,-0.2,0.9,-0.2,0.1,-0.2,-0.7,-0.8,-0.9,0.9,-1.3,2.1,-1.4,0.3,0.8,0.0
148,-0.4,0.4,2.0,1.5,1.0,4.1,4.7,4.0,3.5,3.4,0.2,1.6,-0.1,2.3,0.8,0.7,0.7,0.6,-0.1,0.6,0.1,-1.1,-0.2,0.8,-0.5,-2.2,-0.6,-1.7,0.8,-0.4,-0.2,-0.8,-0.8,-0.2,0.8,-0.5,-1.2,0.2,-2.3,-0.7,0.0
149,1.6,-0.4,0.6,-0.1,0.2,0.7,1.2,1.6,0.5,0.2,3.9,2.0,3.8,5.8,3.6,5.0,2.8,2.8,3.9,0.7,0.9,-0.7,-0.8,-0.1,-0.6,0.7,-0.6,0.1,-1.1,1.1,-0.6,1.4,1.1,-0.2,-0.9,1.0,-0.4,-0.9,1.4,0.0,1.0
150,0.1,-0.1,0.2,-1.5,-0.5,3.2,1.8,1.4,1.3,0.9,0.7,3.0,2.2,3.9,5.6,4.6,3.2,2.1,2.7,0.4,-0.8,-0.5,0.7,-2.2,0.3,0.4,0.7,0.2,-0.6,1.3,-1.0,-1.1,-2.0,0.9,2.0,0.3,2.4,-0.4,-1.1,0.4,0.0
151,0.2,0.2,0.3,0.2,1.5,1.3,2.1,2.6,1.6,4.9,5.3,4.8,4.4,4.6,2.7,2.7,1.5,0.1,-1.0,-1.8,-0.7,0.0,0.9,-0.2,0.3,-1.3,-0.1,-0.1,-0.9,-1.4,-2.1,-0.7,-0.7,0.1,1.4,-2.2,0.9,0.2,0.8,0.5,1.0
152,-0.7,1.8,0.6,1.7,3.6,5.4,3.5,2.5,2.4,5.1,2.7,0.4,0.5,2.3,-1.8,-0.6,0.6,-2.5,-0.3,0.4,-0.9,0.1,0.0,0.0,1.6,-0.5,0.4,1.9,-0.6,0.2,0.9,-1.0,0.6,-0.6,2.5,0.8,-1.5,0.9,1.5,0.4,1.0
